cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
2045,0.073404,54.389545,1.0693847359E+02,-1.9712756973E+01,309103100023850,106.9384912,-19.7127451,309,3,1,zg,92,78,98,84,1.974200E+01,3.900000E-02,2.627864E-06,6.306401E-01,1.260126E-01,2.011180E+01,5.149174E-02,1.981180E+01,1.210542E-01,1.942056E+01
2046,null,null,2.9988396397E+02,-1.1793284558E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2047,0.076241,23.969246,1.2204114505E+02,1.0564685748E+01,516106300001543,122.0411538,10.5647051,516,6,3,zg,193,143,208,155,1.980600E+01,2.200000E-02,2.078352E-06,8.271988E-01,1.324775E-01,2.004587E+01,6.894302E-02,1.987000E+01,1.235675E-01,1.928914E+01
2048,null,null,1.2754832376E+02,-3.5927687275E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2049,0.155078,-12.703465,2.2141472480E+02,1.2351550477E+01,530111400001917,221.4147151,12.3515925,530,11,4,zg,195,135,205,142,2.034000E+01,3.600000E-02,1.341142E-06,8.560334E-01,1.823632E-01,2.078050E+01,8.636284E-02,2.032510E+01,1.495754E-01,1.936533E+01
2050,0.440575,48.939476,3.0567661399E+02,7.0483166413E+01,1878104100003529,305.6768902,70.4832468,1878,4,1,zg,27,1,27,1,2.009300E+01,4.800000E-02,1.852782E-06,9.838380E-01,1.983567E-01,2.035430E+01,8.980942E-02,2.007242E+01,1.353388E-01,1.935676E+01
2051,0.111885,-1.510780,2.2818039783E+02,8.3778443316E+00,531103400008363,228.1803970,8.3778754,531,3,4,zg,215,146,222,153,1.996300E+01,3.000000E-02,9.529626E-07,9.123710E-01,1.310250E-01,2.036258E+01,6.633759E-02,1.995076E+01,1.077984E-01,1.935471E+01
2052,0.101742,-20.325262,2.9944216977E+02,-5.7586287019E+00,438102400005624,299.4421599,-5.7586022,438,2,4,zg,135,134,139,138,1.995000E+01,2.500000E-02,1.504634E-06,1.112158E+00,1.174012E-01,2.025791E+01,7.458496E-02,1.990601E+01,9.942799E-02,1.952369E+01
2053,null,null,1.8910563738E+02,-4.5908764726E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2054,0.047942,-124.243078,2.6473466586E+02,3.4503830694E+01,682111200015095,264.7346525,34.5038232,682,11,2,zg,791,692,804,700,2.022300E+01,4.200000E-02,1.648923E-06,8.990557E-01,1.287088E-01,2.074521E+01,7.203484E-02,2.023840E+01,1.187900E-01,1.956385E+01
2055,0.088820,-68.692859,3.1037030866E+02,5.6147316535E+01,801111200022851,310.3702674,56.1473255,801,11,2,zg,453,442,464,453,1.990600E+01,3.500000E-02,1.328887E-06,9.302444E-01,1.169473E-01,2.043732E+01,6.038475E-02,1.996786E+01,9.623969E-02,1.906261E+01
2056,null,null,2.5481253920E+02,-2.8278224299E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2057,null,null,1.1507910918E+02,-2.2375927508E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2058,0.069516,-90.073565,1.3126264492E+02,5.1349051325E+01,785104300002733,131.2626140,51.3490513,785,4,3,zg,332,227,358,249,1.970500E+01,3.300000E-02,1.918203E-06,2.835081E+00,3.777070E-01,2.097279E+01,2.708769E-01,2.024224E+01,1.416546E-01,1.904977E+01
2059,0.017500,-35.420057,2.3872887565E+02,-1.7229165861E+01,328108100001056,238.7288727,-17.2291619,328,8,1,zg,56,56,56,56,2.021700E+01,4.700000E-02,1.079021E-06,9.945729E-01,1.750584E-01,2.044345E+01,8.782673E-02,2.013401E+01,1.309224E-01,1.956873E+01
2060,0.064318,45.596339,2.9778128748E+02,5.8044833399E+01,800116100008913,297.7813116,58.0448459,800,16,1,zg,350,337,361,348,2.001400E+01,3.200000E-02,1.445734E-06,1.083229E+00,1.134392E-01,2.031708E+01,7.033062E-02,1.996319E+01,9.626050E-02,1.940404E+01
2061,0.178117,-53.461618,8.3336543086E+00,-2.0384969357E+01,295103400002239,8.3336119,-20.3849399,295,3,4,zg,103,98,108,102,2.025200E+01,4.300000E-02,1.611098E-06,1.034516E+00,1.541949E-01,2.062340E+01,1.061859E-01,2.028433E+01,1.521787E-01,1.974107E+01
2062,null,null,1.7794234370E+02,2.4299490257E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2063,null,null,2.8726598744E+02,-3.0565039282E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2064,0.064110,52.336890,2.4751792421E+02,5.5184418419E+01,795110300003864,247.5179489,55.1844293,795,10,3,zg,953,737,979,755,1.995500E+01,3.200000E-02,1.469758E-06,9.185723E-01,1.223308E-01,2.040165E+01,6.940079E-02,1.994742E+01,1.120147E-01,1.896267E+01
2065,null,null,1.5601552534E+02,-7.6223694444E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2066,null,null,3.0093135922E+01,-7.2834063285E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2067,0.043437,92.915056,3.0876892849E+02,-2.3240978186E+01,287111100008420,308.7689416,-23.2409788,287,11,1,zg,43,43,44,44,2.032400E+01,3.600000E-02,2.054697E-06,9.648398E-01,1.632473E-01,2.060112E+01,9.403229E-02,2.024349E+01,1.444927E-01,1.983796E+01
2068,null,null,3.1030254493E+02,-4.6806338833E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2069,0.039161,-33.325000,2.4381410949E+02,1.8170387411E+01,584107200015339,243.8141032,18.1703965,584,7,2,zg,259,163,265,168,2.031100E+01,4.000000E-02,1.176719E-06,9.246857E-01,1.266846E-01,2.068336E+01,7.893753E-02,2.032667E+01,1.265649E-01,1.993779E+01
2070,0.199799,-111.757880,3.1934199225E+02,-5.0993999271E+00,441103100003869,319.3419405,-5.0994205,441,3,1,zg,106,82,111,86,2.072600E+01,3.300000E-02,2.398519E-06,9.304920E-01,1.949452E-01,2.120619E+01,9.947109E-02,2.075610E+01,1.584923E-01,1.982185E+01
2071,0.070196,-21.934676,9.6083208098E+01,-3.5503556873E+00,409105100016962,96.0832008,-3.5503376,409,5,1,zg,91,77,95,81,2.039400E+01,4.600000E-02,2.226054E-06,1.211359E+00,1.997080E-01,2.090515E+01,1.224251E-01,2.045621E+01,1.498378E-01,1.981790E+01
2072,null,null,2.8558574135E+02,-4.4653842983E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2073,0.066342,-60.293646,1.7143709832E+02,-9.4122144322E+00,369112300002166,171.4370821,-9.4122053,369,12,3,zg,43,42,47,46,2.083900E+01,1.060000E-01,2.275407E-06,1.265214E+00,2.451449E-01,2.118385E+01,1.477146E-01,2.065896E+01,1.730946E-01,1.983757E+01
2074,null,null,2.6468941563E+02,-6.0219974225E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2075,0.192174,0.732791,1.0100624276E+02,-2.3380753077E+01,259112300002029,101.0062435,-23.3806997,259,12,3,zg,37,32,39,34,1.996900E+01,4.800000E-02,2.531992E-06,1.079836E+00,1.412872E-01,2.027991E+01,9.452438E-02,1.995761E+01,1.297806E-01,1.955736E+01
2076,0.077419,72.920304,3.4880540401E+02,7.2293477784E+01,1880107200008306,348.8054716,72.2934841,1880,7,2,zg,29,7,30,8,2.016300E+01,4.600000E-02,1.193367E-06,1.175115E+00,1.561299E-01,2.049306E+01,9.675598E-02,2.005237E+01,1.220735E-01,1.978690E+01
2077,0.140345,131.404437,1.3459867305E+02,3.9788089283E+01,1708116100009137,134.5987111,39.7880635,1708,16,1,zg,9,7,9,7,2.098900E+01,1.190000E-01,1.829543E-06,7.772650E-01,2.278007E-01,2.127623E+01,8.040237E-02,2.079336E+01,1.533641E-01,2.043728E+01
2078,null,null,3.5131082083E+01,-5.8931101107E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2079,0.145145,29.894684,1.2717375500E+02,-2.2786495453E+01,262110200006233,127.1737768,-22.7864605,262,10,2,zg,26,25,31,30,2.006600E+01,6.100000E-02,2.231537E-06,9.946175E-01,1.619326E-01,2.032757E+01,9.275723E-02,2.004370E+01,1.382661E-01,1.969810E+01
2080,0.052524,0.381275,2.9781393560E+02,2.2126851410E+01,591114100086949,297.8139357,22.1268660,591,14,1,zg,319,266,334,279,2.013100E+01,5.300000E-02,1.373302E-06,1.125343E+00,1.383546E-01,2.043767E+01,8.431625E-02,2.010781E+01,1.110837E-01,1.946734E+01
2081,null,null,2.6375958803E+02,-6.4961801725E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2082,0.087999,-47.631197,2.6712113976E+02,5.6544914227E+01,797111200001280,267.1211070,56.5449307,797,11,2,zg,799,787,816,805,2.023900E+01,2.900000E-02,1.912359E-06,9.943295E-01,1.379830E-01,2.067523E+01,8.504295E-02,2.021424E+01,1.268037E-01,1.952148E+01
2083,0.186857,14.559253,2.0495142259E+02,-2.3320772838E+01,273111300000298,204.9514368,-23.3207226,273,11,3,zg,28,28,28,28,2.027200E+01,6.200000E-02,8.560117E-07,5.321651E-01,1.430436E-01,2.066369E+01,5.561829E-02,2.034596E+01,1.549513E-01,1.996087E+01
2084,0.133817,-57.899631,2.0945856080E+02,6.6478495470E+00,476113400003895,209.4585291,6.6478693,476,13,4,zg,120,117,124,119,2.042000E+01,5.100000E-02,1.757928E-06,1.068293E+00,1.769619E-01,2.080018E+01,1.145945E-01,2.039836E+01,1.590366E-01,1.970477E+01
2085,null,null,2.4368270055E+02,-2.9056282401E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2086,0.087862,63.264494,2.6202833949E+02,3.6763066220E+01,1723107200000677,262.0283667,36.7630772,1723,7,2,zg,16,8,16,8,2.021100E+01,3.700000E-02,1.997003E-06,1.047960E+00,1.572105E-01,2.042305E+01,8.225536E-02,2.006158E+01,1.163706E-01,1.992928E+01
2087,0.047012,35.155955,3.3273592676E+02,3.3713108623E+01,1731101300019080,332.7359358,33.7131193,1731,1,3,zg,43,43,43,43,2.020200E+01,3.100000E-02,1.316321E-06,1.088844E+00,1.334581E-01,2.056665E+01,8.496857E-02,2.020737E+01,1.156956E-01,1.995066E+01
2088,null,null,3.0798539049E+02,-3.7132902518E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2089,null,null,2.6103334449E+02,-4.8483677284E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2090,0.084321,70.026975,2.3673868707E+01,-1.7587395401E+01,1290116200002544,23.6738918,-17.5873874,1290,16,2,zg,19,0,19,0,2.031400E+01,5.500000E-02,2.075871E-06,9.686895E-01,2.549880E-01,2.059556E+01,1.009846E-01,2.037411E+01,1.545590E-01,1.968335E+01
2091,0.061268,-16.747244,1.3822169450E+02,4.3846738903E+01,710115200001722,138.2216877,43.8467552,710,15,2,zg,290,234,298,241,2.008100E+01,3.300000E-02,1.881354E-06,8.127752E-01,1.344501E-01,2.041855E+01,6.659412E-02,2.008936E+01,1.214757E-01,1.955851E+01
2092,null,null,1.0770504546E+02,-3.8519645141E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
